28.038,86.875,5890.6796875
28.03698989898989,86.875,5861.875
28.0359797979798,86.875,5873.25390625
28.0349696969697,86.875,5883.09375
28.0339595959596,86.875,5898.91796875
28.0329494949495,86.875,5911.35693359375
28.03193939393939,86.875,5914.2158203125
28.03092929292929,86.875,5908.21728515625
28.02991919191919,86.875,5891.04248046875
28.02890909090909,86.875,5880.08447265625
28.02789898989899,86.875,5890.87744140625
28.02688888888889,86.875,5965.9775390625
28.02587878787878,86.875,6060.60205078125
28.02486868686869,86.875,6156.6435546875
28.02385858585859,86.875,6206.978515625
28.02284848484848,86.875,6212.896484375
28.02183838383839,86.875,6216.2353515625
28.02082828282828,86.875,6217.80712890625
28.01981818181818,86.875,6216.908203125
28.01880808080808,86.875,6211.5322265625
28.01779797979798,86.875,6202.50244140625
28.01678787878788,86.875,6159.38818359375
28.01577777777778,86.875,6099.59912109375
28.01476767676767,86.875,6017.22607421875
28.01375757575758,86.875,6005
28.01274747474747,86.875,6005.42626953125
28.01173737373737,86.875,6006.73388671875
28.01072727272727,86.875,5998.42822265625
28.00971717171717,86.875,5978.4736328125
28.00870707070707,86.875,5947.72412109375
28.00769696969697,86.875,5943.6201171875
28.00668686868687,86.875,5914.64794921875
28.00567676767677,86.875,5878.73095703125
28.00466666666667,86.875,5876.77099609375
28.00365656565657,86.875,5895.35009765625
28.00264646464646,86.875,5893.73486328125
28.00163636363636,86.875,5862.89208984375
28.00062626262626,86.875,5856.82177734375
27.99961616161616,86.875,5865.1572265625
27.99860606060606,86.875,5870.607421875
27.99759595959596,86.875,5820.5205078125
27.99658585858586,86.875,5815.64404296875
27.99557575757575,86.875,5838.49951171875
27.99456565656566,86.875,5881.9638671875
27.99355555555555,86.875,5924.39404296875
27.99254545454545,86.875,5956.263671875
27.99153535353535,86.875,5974.373046875
27.99052525252525,86.875,5994.40380859375
27.98951515151515,86.875,6012.59130859375
27.98850505050505,86.875,6027.38525390625
27.98749494949494,86.875,6035.81201171875
27.98648484848485,86.875,6038.7373046875
27.98547474747475,86.875,6044.173828125
27.98446464646464,86.875,6056.189453125
27.98345454545455,86.875,6090.90673828125
27.98244444444445,86.875,6275.86865234375
27.98143434343434,86.875,6475.083984375
27.98042424242424,86.875,6712.85595703125
27.97941414141414,86.875,6883.318359375
27.97840404040404,86.875,7051.26220703125
27.97739393939394,86.875,7171.03076171875
27.97638383838384,86.875,7255.6318359375
27.97537373737373,86.875,7303.2412109375
27.97436363636364,86.875,7335.7333984375
27.97335353535353,86.875,7363.16943359375
27.97234343434344,86.875,7379.228515625
27.97133333333333,86.875,7341.19091796875
27.97032323232323,86.875,7022.21240234375
27.96931313131313,86.875,6728.13916015625
27.96830303030303,86.875,6635.3740234375
27.96729292929293,86.875,6475.84130859375
27.96628282828283,86.875,6295.220703125
27.96527272727273,86.875,6161.5380859375
27.96426262626262,86.875,6049.57568359375
27.96325252525252,86.875,5870.36376953125
27.96224242424242,86.875,5817.712890625
27.96123232323232,86.875,5817.853515625
27.96022222222222,86.875,5713.12451171875
27.95921212121212,86.875,5632.91064453125
27.95820202020202,86.875,5621.2880859375
27.95719191919192,86.875,5628.16455078125
27.95618181818181,86.875,5633.6279296875
27.95517171717172,86.875,5623.5029296875
27.95416161616161,86.875,5589.8525390625
27.95315151515151,86.875,5593.30322265625
27.95214141414141,86.875,5656.7421875
27.95113131313131,86.875,5698.138671875
27.95012121212121,86.875,5639.59521484375
27.94911111111111,86.875,5580.97216796875
27.94810101010101,86.875,5545.83349609375
27.94709090909091,86.875,5518.91455078125
27.94608080808081,86.875,5508.45654296875
27.94507070707071,86.875,5515.22998046875
27.94406060606061,86.875,5539.193359375
27.9430505050505,86.875,5569.7216796875
27.9420404040404,86.875,5611.1650390625
27.9410303030303,86.875,5649.68896484375
27.9400202020202,86.875,5742.8525390625
27.9390101010101,86.875,5789.9951171875
27.938,86.875,5738.841796875
28.038,86.876,5822.33642578125
28.03698989898989,86.876,5829.8828125
28.0359797979798,86.876,5846.48583984375
28.0349696969697,86.876,5856.1552734375
28.0339595959596,86.876,5876.95703125
28.03294949494949,86.876,5889.20458984375
28.0319393939394,86.876,5894.10302734375
28.03092929292929,86.876,5892.5078125
28.02991919191919,86.876,5877.92431640625
28.02890909090909,86.876,5866.87451171875
28.02789898989899,86.876,5871.0107421875
28.02688888888889,86.876,5931.9521484375
28.02587878787878,86.876,6032.525390625
28.02486868686869,86.876,6140.7744140625
28.02385858585859,86.876,6188.291015625
28.02284848484848,86.876,6190.7841796875
28.02183838383839,86.876,6190.85791015625
28.02082828282828,86.876,6190.57861328125
28.01981818181818,86.876,6194.97802734375
28.01880808080808,86.876,6190.29736328125
28.01779797979798,86.876,6157.3447265625
28.01678787878788,86.876,6090.58642578125
28.01577777777777,86.876,6014.0859375
28.01476767676767,86.876,5998.4658203125
28.01375757575758,86.876,5995.2294921875
28.01274747474747,86.876,5995.197265625
28.01173737373738,86.876,5997.1884765625
28.01072727272727,86.876,5995.47119140625
